Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6LU7_idAAZDgen4_uff_E=606.03, -7.3, 5.872, 8.092
6LU7_idAAZDgen4_uff_E=606.03, -7.0, 5.089, 7.455
6LU7_idAAZDgen4_uff_E=606.03, -7.0,22.892,26.112
6LU7_idAAZEgen5_uff_E=913.48, -8.7, 0.000, 0.000
6LU7_idAAZEgen5_uff_E=913.48, -8.3, 2.832, 6.663
6LU7_idAAZEgen5_uff_E=913.48, -8.0,22.825,26.114
6LU7_idAAZEgen5_uff_E=913.48, -8.0,23.169,26.085
6LU7_idAAZEgen5_uff_E=913.48, -7.9, 2.623, 4.329
6LU7_idAAZEgen5_uff_E=913.48, -7.9,27.056,29.798
6LU7_idAAZEgen5_uff_E=913.48, -7.8,23.197,25.914
6LU7_idAAZEgen5_uff_E=913.48, -7.6,25.268,27.706
6LU7_idAAZEgen5_uff_E=913.48, -7.6,23.271,26.228
6LU7_idAAZFgen3_uff_E=520.97, -8.4, 0.000, 0.000
6LU7_idAAZFgen3_uff_E=520.97, -7.8, 5.454, 7.347
6LU7_idAAZFgen3_uff_E=520.97, -7.7,21.168,23.483
6LU7_idAAZFgen3_uff_E=520.97, -7.3,22.260,24.383
6LU7_idAAZFgen3_uff_E=520.97, -7.1,26.442,27.591
6LU7_idAAZFgen3_uff_E=520.97, -7.1,20.930,23.148
6LU7_idAAZFgen3_uff_E=520.97, -6.9, 5.457, 7.569
6LU7_idAAZFgen3_uff_E=520.97, -6.8, 3.632, 6.820
6LU7_idAAZFgen3_uff_E=520.97, -6.8, 6.691, 8.507
6LU7_idAAZLgen5_uff_E=87.69, -5.7, 0.000, 0.000
6LU7_idAAZLgen5_uff_E=87.69, -5.6,31.438,32.801
6LU7_idAAZLgen5_uff_E=87.69, -5.5,31.507,32.801
6LU7_idAAZLgen5_uff_E=87.69, -5.3, 2.221, 3.846
6LU7_idAAZLgen5_uff_E=87.69, -5.2,19.490,20.974
6LU7_idAAZLgen5_uff_E=87.69, -5.1, 2.715, 4.276
6LU7_idAAZLgen5_uff_E=87.69, -5.1,19.501,21.599
6LU7_idAAZLgen5_uff_E=87.69, -5.0,18.752,19.782
6LU7_idAAZLgen5_uff_E=87.69, -5.0,30.878,32.199
6LU7_idAAZOgen4_uff_E=1704.61, -8.4, 0.000, 0.000
6LU7_idAAZOgen4_uff_E=1704.61, -8.2, 2.856, 9.439
6LU7_idAAZOgen4_uff_E=1704.61, -8.1,21.049,22.432
6LU7_idAAZOgen4_uff_E=1704.61, -8.0, 6.814, 9.191
6LU7_idAAZOgen4_uff_E=1704.61, -7.8,21.511,24.456
6LU7_idAAZOgen4_uff_E=1704.61, -7.7, 2.772, 9.473
6LU7_idAAZOgen4_uff_E=1704.61, -7.7, 6.994, 9.491
6LU7_idAAZOgen4_uff_E=1704.61, -7.5,25.241,27.507
6LU7_idAAZOgen4_uff_E=1704.61, -7.5, 1.555, 2.328
6LU7_idAAZTgen4_uff_E=536.26, -8.6, 0.000, 0.000
6LU7_idAAZTgen4_uff_E=536.26, -8.4, 2.324, 3.723
6LU7_idAAZTgen4_uff_E=536.26, -8.4, 2.447, 4.003
6LU7_idAAZTgen4_uff_E=536.26, -8.0,13.919,18.256
6LU7_idAAZTgen4_uff_E=536.26, -7.9, 3.306, 4.688
6LU7_idAAZTgen4_uff_E=536.26, -7.9,19.333,21.864
6LU7_idAAZTgen4_uff_E=536.26, -7.8,18.601,21.107
6LU7_idAAZTgen4_uff_E=536.26, -7.8, 5.987,10.020
6LU7_idAAZTgen4_uff_E=536.26, -7.5, 3.447, 4.403
6LU7_idAAZXgen3_uff_E=333.36, -8.5, 0.000, 0.000
6LU7_idAAZXgen3_uff_E=333.36, -8.3, 1.847, 2.863
6LU7_idAAZXgen3_uff_E=333.36, -8.2,23.691,26.637
6LU7_idAAZXgen3_uff_E=333.36, -7.9,24.375,27.141
6LU7_idAAZXgen3_uff_E=333.36, -7.9, 4.122, 7.865
6LU7_idAAZXgen3_uff_E=333.36, -7.7, 2.970, 8.857
6LU7_idAAZXgen3_uff_E=333.36, -7.7, 3.712, 9.531
6LU7_idAAZXgen3_uff_E=333.36, -7.6, 2.231, 2.587
6LU7_idAAZXgen3_uff_E=333.36, -7.6,30.476,34.039
6LU7_idABACgen4_uff_E=744.43, -8.4, 0.000, 0.000
6LU7_idABACgen4_uff_E=744.43, -8.0,21.750,23.553
6LU7_idABACgen4_uff_E=744.43, -7.8,25.265,27.025
6LU7_idABACgen4_uff_E=744.43, -7.5, 1.487, 2.186
6LU7_idABACgen4_uff_E=744.43, -7.3,25.536,26.787
6LU7_idABACgen4_uff_E=744.43, -7.3,25.240,27.041
6LU7_idABACgen4_uff_E=744.43, -7.2,22.097,23.881
6LU7_idABACgen4_uff_E=744.43, -7.2,24.126,26.152
6LU7_idABACgen4_uff_E=744.43, -7.1,24.425,25.706
6LU7_idABAQgen1_uff_E=2159.01, -8.2, 0.000, 0.000
6LU7_idABAQgen1_uff_E=2159.01, -7.8, 1.488, 3.412
6LU7_idABAQgen1_uff_E=2159.01, -7.5,23.019,25.875
6LU7_idABAQgen1_uff_E=2159.01, -7.2,25.977,28.622
6LU7_idABAQgen1_uff_E=2159.01, -7.0, 7.280, 8.520
6LU7_idABAQgen1_uff_E=2159.01, -6.9,24.438,26.523
6LU7_idABAQgen1_uff_E=2159.01, -6.8,26.110,28.317
6LU7_idABAQgen1_uff_E=2159.01, -6.8,23.566,25.834
6LU7_idABAQgen1_uff_E=2159.01, -6.7,21.555,25.316
6LU7_idABAWgen4_uff_E=467.50, -8.4, 0.000, 0.000
6LU7_idABAWgen4_uff_E=467.50, -8.4,18.146,20.751
6LU7_idABAWgen4_uff_E=467.50, -8.0, 1.506, 2.085
6LU7_idABAWgen4_uff_E=467.50, -7.9,18.078,21.164
6LU7_idABAWgen4_uff_E=467.50, -7.8, 2.109, 3.526
6LU7_idABAWgen4_uff_E=467.50, -7.8, 2.605, 4.069
6LU7_idABAWgen4_uff_E=467.50, -7.7,18.029,19.706
6LU7_idABAWgen4_uff_E=467.50, -7.6, 2.523, 4.486
6LU7_idABAWgen4_uff_E=467.50, -7.6,19.976,21.619
6LU7_idABBEgen4_uff_E=609.56, -8.8, 0.000, 0.000
6LU7_idABBEgen4_uff_E=609.56, -8.0, 1.645, 7.090
6LU7_idABBEgen4_uff_E=609.56, -7.8, 5.607, 9.371
6LU7_idABBEgen4_uff_E=609.56, -7.8, 5.653, 8.145
6LU7_idABBEgen4_uff_E=609.56, -7.7,25.212,27.525
6LU7_idABBEgen4_uff_E=609.56, -7.7,21.133,23.401
6LU7_idABBEgen4_uff_E=609.56, -7.6, 5.412, 7.936
6LU7_idABBEgen4_uff_E=609.56, -7.6, 0.955, 2.126
6LU7_idABBEgen4_uff_E=609.56, -7.5, 4.846, 8.582
6LU7_idABBLgen4_uff_E=527.02, -8.4, 0.000, 0.000
6LU7_idABBLgen4_uff_E=527.02, -8.0, 2.083, 7.467
6LU7_idABBLgen4_uff_E=527.02, -7.9,26.720,28.120
6LU7_idABBLgen4_uff_E=527.02, -7.5,25.255,26.545
6LU7_idABBLgen4_uff_E=527.02, -7.3, 3.790, 8.139
6LU7_idABBLgen4_uff_E=527.02, -7.1, 6.439, 9.007
6LU7_idABBLgen4_uff_E=527.02, -7.1, 1.484, 2.305
6LU7_idABBLgen4_uff_E=527.02, -7.0, 6.252, 8.518
6LU7_idABBLgen4_uff_E=527.02, -6.9,25.649,26.907
6LU7_idABBMgen4_uff_E=737.64, -8.8, 0.000, 0.000
6LU7_idABBMgen4_uff_E=737.64, -8.8, 4.156,11.401
6LU7_idABBMgen4_uff_E=737.64, -8.6,18.007,21.166
6LU7_idABBMgen4_uff_E=737.64, -8.5, 2.960, 3.821
6LU7_idABBMgen4_uff_E=737.64, -8.4, 1.451, 2.065
6LU7_idABBMgen4_uff_E=737.64, -8.4,16.754,20.952
6LU7_idABBMgen4_uff_E=737.64, -8.2,32.800,36.237
6LU7_idABBMgen4_uff_E=737.64, -8.2,11.358,15.253
6LU7_idABBMgen4_uff_E=737.64, -8.2,11.659,15.235
6LU7_idABBPgen4_uff_E=421.56, -8.3, 0.000, 0.000
6LU7_idABBPgen4_uff_E=421.56, -8.0,19.641,23.023
6LU7_idABBPgen4_uff_E=421.56, -7.5,18.146,22.270
6LU7_idABBPgen4_uff_E=421.56, -7.4,21.084,23.867
6LU7_idABBPgen4_uff_E=421.56, -7.3,36.138,40.664
6LU7_idABBPgen4_uff_E=421.56, -7.2,17.922,21.152
6LU7_idABBPgen4_uff_E=421.56, -7.1,38.310,44.621
6LU7_idABBPgen4_uff_E=421.56, -7.1,20.202,23.600
6LU7_idABBPgen4_uff_E=421.56, -7.1,19.692,23.259
6LU7_idABBRgen5_uff_E=525.06, -8.2, 0.000, 0.000
6LU7_idABBRgen5_uff_E=525.06, -8.1,24.996,28.823
6LU7_idABBRgen5_uff_E=525.06, -7.7,25.650,29.264
6LU7_idABBRgen5_uff_E=525.06, -7.7,24.920,28.643
6LU7_idABBRgen5_uff_E=525.06, -7.7,24.367,29.480
6LU7_idABBRgen5_uff_E=525.06, -7.6,21.194,26.118
6LU7_idABBRgen5_uff_E=525.06, -7.6,28.533,32.060
6LU7_idABBRgen5_uff_E=525.06, -7.5,20.854,26.078
6LU7_idABBRgen5_uff_E=525.06, -7.4, 6.951,11.671
6LU7_idABBWgen3_uff_E=520.18, -8.8, 0.000, 0.000
6LU7_idABBWgen3_uff_E=520.18, -8.2,16.218,18.134
6LU7_idABBWgen3_uff_E=520.18, -8.1,19.660,24.430
6LU7_idABBWgen3_uff_E=520.18, -8.0,21.282,25.768
6LU7_idABBWgen3_uff_E=520.18, -8.0,17.451,19.577
6LU7_idABBWgen3_uff_E=520.18, -7.9,18.443,22.128
6LU7_idABBWgen3_uff_E=520.18, -7.8,20.072,25.057
6LU7_idABBWgen3_uff_E=520.18, -7.8, 1.563, 2.118
6LU7_idABBWgen3_uff_E=520.18, -7.8, 7.310, 9.208
6LU7_idABBXgen4_uff_E=250.23, -8.1, 0.000, 0.000
6LU7_idABBXgen4_uff_E=250.23, -7.8, 2.894, 6.151
6LU7_idABBXgen4_uff_E=250.23, -7.6, 1.906, 3.068
6LU7_idABBXgen4_uff_E=250.23, -7.4,17.881,20.499
6LU7_idABBXgen4_uff_E=250.23, -7.4,17.804,19.081
6LU7_idABBXgen4_uff_E=250.23, -7.3, 1.769,12.157
6LU7_idABBXgen4_uff_E=250.23, -7.2,17.896,18.979
6LU7_idABBXgen4_uff_E=250.23, -7.1,18.020,18.902
6LU7_idABBXgen4_uff_E=250.23, -7.0,22.557,28.393
6LU7_idABBZgen4_uff_E=842.51, -8.3, 0.000, 0.000
6LU7_idABBZgen4_uff_E=842.51, -8.2, 1.011, 5.386
6LU7_idABBZgen4_uff_E=842.51, -8.1, 0.444, 2.050
6LU7_idABBZgen4_uff_E=842.51, -7.8, 1.432, 5.588
6LU7_idABBZgen4_uff_E=842.51, -6.8, 2.774, 3.767
6LU7_idABBZgen4_uff_E=842.51, -6.6,23.905,26.123
6LU7_idABBZgen4_uff_E=842.51, -6.6, 3.185, 6.423
6LU7_idABBZgen4_uff_E=842.51, -6.5, 2.924, 4.102
6LU7_idABBZgen4_uff_E=842.51, -6.4, 2.976, 6.752
6LU7_idABCDgen5_uff_E=526.98, -6.7, 0.000, 0.000
6LU7_idABCDgen5_uff_E=526.98, -6.5, 1.685, 3.656
6LU7_idABCDgen5_uff_E=526.98, -6.2,24.347,26.849
6LU7_idABCDgen5_uff_E=526.98, -6.1,24.732,27.063
6LU7_idABCDgen5_uff_E=526.98, -5.9,25.048,27.402
6LU7_idABCDgen5_uff_E=526.98, -5.7,24.148,26.159
6LU7_idABCDgen5_uff_E=526.98, -5.5, 2.327, 3.589
6LU7_idABCDgen5_uff_E=526.98, -5.4,25.156,27.334
6LU7_idABCDgen5_uff_E=526.98, -5.4, 8.169, 9.962
6LU7_idABCPgen3_uff_E=261.32, -8.6, 0.000, 0.000
6LU7_idABCPgen3_uff_E=261.32, -7.9,17.376,21.146
6LU7_idABCPgen3_uff_E=261.32, -7.8, 2.012, 2.915
6LU7_idABCPgen3_uff_E=261.32, -7.7, 1.066, 1.769
6LU7_idABCPgen3_uff_E=261.32, -7.4,16.771,18.136
6LU7_idABCPgen3_uff_E=261.32, -7.4,17.033,18.968
6LU7_idABCPgen3_uff_E=261.32, -7.4, 2.070,11.726
6LU7_idABCPgen3_uff_E=261.32, -7.3,17.143,21.365
6LU7_idABCPgen3_uff_E=261.32, -7.3,17.027,19.641
6LU7_idABCQgen5_uff_E=211.10, -7.5, 0.000, 0.000
6LU7_idABCQgen5_uff_E=211.10, -7.2,20.190,24.278
6LU7_idABCQgen5_uff_E=211.10, -7.1, 1.929, 2.669
6LU7_idABCQgen5_uff_E=211.10, -7.0,22.117,24.081
6LU7_idABCQgen5_uff_E=211.10, -6.9,22.755,23.501
6LU7_idABCQgen5_uff_E=211.10, -6.8,13.206,17.146
6LU7_idABCQgen5_uff_E=211.10, -6.6,28.987,33.584
6LU7_idABCQgen5_uff_E=211.10, -6.4,16.611,20.722
6LU7_idABCQgen5_uff_E=211.10, -6.3,13.158,16.716
6LU7_idABCZgen3_uff_E=340.66, -7.9, 0.000, 0.000
6LU7_idABCZgen3_uff_E=340.66, -7.5,20.213,24.882
6LU7_idABCZgen3_uff_E=340.66, -7.5, 3.899, 9.042
6LU7_idABCZgen3_uff_E=340.66, -7.4, 2.789, 7.992
6LU7_idABCZgen3_uff_E=340.66, -7.4,29.093,33.235
6LU7_idABCZgen3_uff_E=340.66, -7.3, 4.761, 9.673
6LU7_idABCZgen3_uff_E=340.66, -7.2, 3.030, 8.384
6LU7_idABCZgen3_uff_E=340.66, -7.1,21.645,25.414
6LU7_idABCZgen3_uff_E=340.66, -7.1,28.877,32.936
6LU7_idABDFgen4_uff_E=204.71, -8.1, 0.000, 0.000
6LU7_idABDFgen4_uff_E=204.71, -8.1, 0.891, 2.001
6LU7_idABDFgen4_uff_E=204.71, -8.0, 2.298, 9.492
6LU7_idABDFgen4_uff_E=204.71, -7.6, 1.621, 9.428
6LU7_idABDFgen4_uff_E=204.71, -7.6,17.745,20.131
6LU7_idABDFgen4_uff_E=204.71, -7.5,20.953,22.210
6LU7_idABDFgen4_uff_E=204.71, -7.3,15.830,17.734
6LU7_idABDFgen4_uff_E=204.71, -7.0,22.080,26.126
6LU7_idABDFgen4_uff_E=204.71, -7.0,34.052,39.967
6LU7_idABDLgen4_uff_E=231.69, -8.1, 0.000, 0.000
6LU7_idABDLgen4_uff_E=231.69, -7.8, 0.510, 1.761
6LU7_idABDLgen4_uff_E=231.69, -7.3,17.537,20.082
6LU7_idABDLgen4_uff_E=231.69, -7.2, 2.203, 3.899
6LU7_idABDLgen4_uff_E=231.69, -7.0, 2.690,11.000
6LU7_idABDLgen4_uff_E=231.69, -7.0,17.512,19.618
6LU7_idABDLgen4_uff_E=231.69, -6.9, 7.310, 9.548
6LU7_idABDLgen4_uff_E=231.69, -6.9, 2.054,10.965
6LU7_idABDLgen4_uff_E=231.69, -6.9, 3.846, 7.390
6LU7_idABDTgen1_uff_E=989.59, -8.0, 0.000, 0.000
6LU7_idABDTgen1_uff_E=989.59, -7.8,17.936,20.703
6LU7_idABDTgen1_uff_E=989.59, -7.7, 1.911, 2.653
6LU7_idABDTgen1_uff_E=989.59, -7.6,19.426,22.283
6LU7_idABDTgen1_uff_E=989.59, -7.6, 1.679, 2.295
6LU7_idABDTgen1_uff_E=989.59, -7.5,18.691,21.444
6LU7_idABDTgen1_uff_E=989.59, -7.5, 1.562, 2.246
6LU7_idABDTgen1_uff_E=989.59, -7.4,17.459,20.588
6LU7_idABDTgen1_uff_E=989.59, -7.3, 9.748,12.353
6LU7_idABDUgen4_uff_E=488.62, -8.4, 0.000, 0.000
6LU7_idABDUgen4_uff_E=488.62, -8.2,36.428,39.286
6LU7_idABDUgen4_uff_E=488.62, -8.1,37.050,39.935
6LU7_idABDUgen4_uff_E=488.62, -8.0,34.467,37.346
6LU7_idABDUgen4_uff_E=488.62, -7.8,37.791,40.411
6LU7_idABDUgen4_uff_E=488.62, -7.7, 3.428, 6.510
6LU7_idABDUgen4_uff_E=488.62, -7.6,39.314,41.941
6LU7_idABDUgen4_uff_E=488.62, -7.5,42.609,45.311
6LU7_idABDUgen4_uff_E=488.62, -7.4,37.914,40.559
6LU7_idABDVgen4_uff_E=230.25, -8.2, 0.000, 0.000
6LU7_idABDVgen4_uff_E=230.25, -7.6,17.262,19.341
6LU7_idABDVgen4_uff_E=230.25, -7.5,17.508,19.981
6LU7_idABDVgen4_uff_E=230.25, -7.4, 1.973, 3.405
6LU7_idABDVgen4_uff_E=230.25, -7.4, 2.237, 4.143
6LU7_idABDVgen4_uff_E=230.25, -7.3,17.179,18.282
6LU7_idABDVgen4_uff_E=230.25, -7.2,17.140,18.360
6LU7_idABDVgen4_uff_E=230.25, -7.2, 1.987, 3.861
6LU7_idABDVgen4_uff_E=230.25, -7.2, 4.275, 7.734
6LU7_idABDZgen4_uff_E=667.57, -8.4, 0.000, 0.000
6LU7_idABDZgen4_uff_E=667.57, -7.8,21.318,24.074
6LU7_idABDZgen4_uff_E=667.57, -7.8, 5.551, 7.542
6LU7_idABDZgen4_uff_E=667.57, -7.7,21.517,24.253
6LU7_idABDZgen4_uff_E=667.57, -7.3,22.826,25.464
6LU7_idABDZgen4_uff_E=667.57, -7.2,25.744,27.859
6LU7_idABDZgen4_uff_E=667.57, -7.2,25.773,27.939
6LU7_idABDZgen4_uff_E=667.57, -7.1,20.972,23.587
6LU7_idABDZgen4_uff_E=667.57, -7.1, 4.152, 6.913
6LU7_idABEEgen4_uff_E=226.50, -8.1, 0.000, 0.000
6LU7_idABEEgen4_uff_E=226.50, -8.1,18.009,20.401
6LU7_idABEEgen4_uff_E=226.50, -8.0, 1.970, 2.965
6LU7_idABEEgen4_uff_E=226.50, -7.4, 3.122, 6.267
6LU7_idABEEgen4_uff_E=226.50, -7.4,17.714,18.803
6LU7_idABEEgen4_uff_E=226.50, -7.2,17.838,22.294
6LU7_idABEEgen4_uff_E=226.50, -7.2,17.973,18.973
6LU7_idABEEgen4_uff_E=226.50, -7.1,44.960,46.327
6LU7_idABEEgen4_uff_E=226.50, -7.0,23.655,29.865
6LU7_idABENgen5_uff_E=126.32, -4.6, 0.000, 0.000
6LU7_idABENgen5_uff_E=126.32, -4.5,30.243,31.567
6LU7_idABENgen5_uff_E=126.32, -4.5, 0.972, 2.336
6LU7_idABENgen5_uff_E=126.32, -4.4,18.696,20.075
6LU7_idABENgen5_uff_E=126.32, -4.4, 2.288, 3.611
6LU7_idABENgen5_uff_E=126.32, -4.3,19.193,20.461
6LU7_idABENgen5_uff_E=126.32, -4.2,31.626,32.686
6LU7_idABENgen5_uff_E=126.32, -4.2,19.393,20.728
6LU7_idABENgen5_uff_E=126.32, -4.2,19.005,20.474
6LU7_idABEQgen4_uff_E=1128.81, -8.2, 0.000, 0.000
6LU7_idABEQgen4_uff_E=1128.81, -8.2, 1.641, 7.747
6LU7_idABEQgen4_uff_E=1128.81, -7.7,26.428,30.490
6LU7_idABEQgen4_uff_E=1128.81, -7.6,35.048,37.540
6LU7_idABEQgen4_uff_E=1128.81, -7.6,35.589,38.606
6LU7_idABEQgen4_uff_E=1128.81, -7.5,37.961,41.465
6LU7_idABEQgen4_uff_E=1128.81, -7.5,17.535,19.413
6LU7_idABEQgen4_uff_E=1128.81, -7.2,37.075,40.573
6LU7_idABEQgen4_uff_E=1128.81, -7.0,35.670,37.891
6LU7_idABETgen3_uff_E=445.82, -8.4, 0.000, 0.000
6LU7_idABETgen3_uff_E=445.82, -7.9,17.236,19.258
6LU7_idABETgen3_uff_E=445.82, -7.9, 1.284, 1.833
6LU7_idABETgen3_uff_E=445.82, -7.8, 3.949, 6.105
6LU7_idABETgen3_uff_E=445.82, -7.7,21.346,24.365
6LU7_idABETgen3_uff_E=445.82, -7.6,12.215,17.569
6LU7_idABETgen3_uff_E=445.82, -7.6, 4.579, 6.077
6LU7_idABETgen3_uff_E=445.82, -7.5, 2.749, 9.342
6LU7_idABETgen3_uff_E=445.82, -7.5, 1.886, 2.754
6LU7_idABEUgen4_uff_E=705.20, -8.8, 0.000, 0.000
6LU7_idABEUgen4_uff_E=705.20, -8.3,22.482,24.633
6LU7_idABEUgen4_uff_E=705.20, -8.0, 1.323, 3.406
6LU7_idABEUgen4_uff_E=705.20, -7.9,23.624,24.895
6LU7_idABEUgen4_uff_E=705.20, -7.9, 1.922, 3.588
6LU7_idABEUgen4_uff_E=705.20, -7.9,23.063,26.793
6LU7_idABEUgen4_uff_E=705.20, -7.6,20.859,23.171
6LU7_idABEUgen4_uff_E=705.20, -7.5,17.057,21.168
6LU7_idABEUgen4_uff_E=705.20, -7.5,22.668,24.024
6LU7_idABEVgen4_uff_E=367.95, -8.5, 0.000, 0.000
6LU7_idABEVgen4_uff_E=367.95, -7.7,22.694,23.782
6LU7_idABEVgen4_uff_E=367.95, -7.7,23.220,26.166
6LU7_idABEVgen4_uff_E=367.95, -7.7, 5.526, 8.557
6LU7_idABEVgen4_uff_E=367.95, -7.7,16.946,18.771
6LU7_idABEVgen4_uff_E=367.95, -7.5,23.253,27.144
6LU7_idABEVgen4_uff_E=367.95, -7.1,21.874,25.600
6LU7_idABEVgen4_uff_E=367.95, -7.1, 5.942, 8.751
6LU7_idABEVgen4_uff_E=367.95, -7.1, 2.855, 9.228
6LU7_idABFDgen4_uff_E=471.59, -8.6, 0.000, 0.000
6LU7_idABFDgen4_uff_E=471.59, -8.5, 3.924, 5.611
6LU7_idABFDgen4_uff_E=471.59, -7.9, 4.598, 6.095
6LU7_idABFDgen4_uff_E=471.59, -7.5,18.822,22.213
6LU7_idABFDgen4_uff_E=471.59, -7.4, 3.391, 4.216
6LU7_idABFDgen4_uff_E=471.59, -7.4, 1.970, 8.725
6LU7_idABFDgen4_uff_E=471.59, -7.3,17.640,19.947
6LU7_idABFDgen4_uff_E=471.59, -7.3,30.390,33.312
6LU7_idABFDgen4_uff_E=471.59, -7.1,22.557,24.875
6LU7_idABFEgen4_uff_E=651.76, -8.2, 0.000, 0.000
6LU7_idABFEgen4_uff_E=651.76, -6.5, 1.275, 1.662
6LU7_idABFEgen4_uff_E=651.76, -6.5,24.023,26.342
6LU7_idABFEgen4_uff_E=651.76, -6.4, 1.222, 5.558
6LU7_idABFEgen4_uff_E=651.76, -6.3, 2.564, 3.647
6LU7_idABFEgen4_uff_E=651.76, -6.1,23.905,25.728
6LU7_idABFEgen4_uff_E=651.76, -6.1,23.624,25.936
6LU7_idABFEgen4_uff_E=651.76, -6.1, 2.094, 2.755
6LU7_idABFEgen4_uff_E=651.76, -6.0,23.918,26.168
6LU7_idABFHgen2_uff_E=337.67, -8.1, 0.000, 0.000
6LU7_idABFHgen2_uff_E=337.67, -7.4,21.732,24.756
6LU7_idABFHgen2_uff_E=337.67, -7.4, 3.344, 6.736
6LU7_idABFHgen2_uff_E=337.67, -7.2,22.914,26.428
6LU7_idABFHgen2_uff_E=337.67, -7.2, 4.407, 8.806
6LU7_idABFHgen2_uff_E=337.67, -7.1, 3.321, 5.944
6LU7_idABFHgen2_uff_E=337.67, -7.1, 2.455, 5.452
6LU7_idABFHgen2_uff_E=337.67, -7.0, 3.658, 6.371
6LU7_idABFHgen2_uff_E=337.67, -6.9, 4.535, 5.956
6LU7_idABFHgen3_uff_E=614.96, -7.3, 0.000, 0.000
6LU7_idABFHgen3_uff_E=614.96, -7.1, 2.897, 3.923
6LU7_idABFHgen3_uff_E=614.96, -7.0, 6.952,11.839
6LU7_idABFHgen3_uff_E=614.96, -6.9,39.829,43.106
6LU7_idABFHgen3_uff_E=614.96, -6.9,39.529,41.995
6LU7_idABFHgen3_uff_E=614.96, -6.9, 2.672, 7.436
6LU7_idABFHgen3_uff_E=614.96, -6.9, 5.878,10.653
6LU7_idABFHgen3_uff_E=614.96, -6.9, 2.459, 9.113
6LU7_idABFHgen3_uff_E=614.96, -6.7, 2.576, 7.347
6LU7_idABFPgen4_uff_E=616.42, -8.5, 0.000, 0.000
6LU7_idABFPgen4_uff_E=616.42, -8.1, 0.852, 5.392
6LU7_idABFPgen4_uff_E=616.42, -7.4, 1.333, 5.418
6LU7_idABFPgen4_uff_E=616.42, -7.3, 0.994, 2.228
6LU7_idABFPgen4_uff_E=616.42, -6.8,23.902,25.793
6LU7_idABFPgen4_uff_E=616.42, -6.6, 3.645, 4.908
6LU7_idABFPgen4_uff_E=616.42, -6.5,24.253,26.565
6LU7_idABFPgen4_uff_E=616.42, -6.5, 5.240, 7.698
6LU7_idABFPgen4_uff_E=616.42, -6.5, 2.801, 6.031
6LU7_idABFRgen4_uff_E=1142.48, -8.3, 0.000, 0.000
6LU7_idABFRgen4_uff_E=1142.48, -8.0, 2.256, 6.832
6LU7_idABFRgen4_uff_E=1142.48, -7.9, 1.373, 1.751
6LU7_idABFRgen4_uff_E=1142.48, -7.8,42.978,44.661
6LU7_idABFRgen4_uff_E=1142.48, -7.7,38.001,39.868
6LU7_idABFRgen4_uff_E=1142.48, -7.7,29.553,31.712
6LU7_idABFRgen4_uff_E=1142.48, -7.6, 4.447, 6.895
6LU7_idABFRgen4_uff_E=1142.48, -7.6,34.474,36.221
6LU7_idABFRgen4_uff_E=1142.48, -7.5,38.512,40.361
6LU7_idABFYgen4_uff_E=683.51, -8.9, 0.000, 0.000
6LU7_idABFYgen4_uff_E=683.51, -7.9, 1.662, 7.116
6LU7_idABFYgen4_uff_E=683.51, -7.8,25.155,27.485
6LU7_idABFYgen4_uff_E=683.51, -7.7,21.470,24.359
6LU7_idABFYgen4_uff_E=683.51, -7.6,26.888,28.577
6LU7_idABFYgen4_uff_E=683.51, -7.6,21.457,24.534
6LU7_idABFYgen4_uff_E=683.51, -7.6,21.956,25.165
6LU7_idABFYgen4_uff_E=683.51, -7.5, 5.379, 7.813
6LU7_idABFYgen4_uff_E=683.51, -7.2,23.018,26.219
6LU7_idABGAgen3_uff_E=429.25, -7.9, 0.000, 0.000
6LU7_idABGAgen3_uff_E=429.25, -7.9,17.566,22.578
6LU7_idABGAgen3_uff_E=429.25, -7.8, 2.764, 4.699
6LU7_idABGAgen3_uff_E=429.25, -7.8, 3.673, 5.523
6LU7_idABGAgen3_uff_E=429.25, -7.8, 2.158, 3.585
6LU7_idABGAgen3_uff_E=429.25, -7.7,19.277,23.523
6LU7_idABGAgen3_uff_E=429.25, -7.4, 3.716,10.037
6LU7_idABGAgen3_uff_E=429.25, -7.4, 5.090, 7.127
6LU7_idABGAgen3_uff_E=429.25, -7.4, 5.296, 9.118
6LU7_idABGAgen4_uff_E=726.60, -8.6, 0.000, 0.000
6LU7_idABGAgen4_uff_E=726.60, -8.4,33.096,36.469
6LU7_idABGAgen4_uff_E=726.60, -8.1, 1.870, 2.533
6LU7_idABGAgen4_uff_E=726.60, -8.0,31.120,36.391
6LU7_idABGAgen4_uff_E=726.60, -7.9,37.706,41.879
6LU7_idABGAgen4_uff_E=726.60, -7.7,35.111,36.912
6LU7_idABGAgen4_uff_E=726.60, -7.6,34.936,38.352
6LU7_idABGAgen4_uff_E=726.60, -7.6,33.507,35.762
6LU7_idABGAgen4_uff_E=726.60, -7.5,34.351,38.716
6LU7_idABGCgen4_uff_E=234.25, -8.4, 0.000, 0.000
6LU7_idABGCgen4_uff_E=234.25, -8.1,17.102,19.892
6LU7_idABGCgen4_uff_E=234.25, -7.8,36.015,39.778
6LU7_idABGCgen4_uff_E=234.25, -7.6,17.854,20.439
6LU7_idABGCgen4_uff_E=234.25, -7.6,35.998,40.805
